"ASV","relab_sum","shap_p","Year","Month","Species","Rotation","Nitrogen","Block","Rep","Residual","Kingdom","Phylum","Class","Order","Family","Genus","species","taxa"
"asv_000270",0.18355620810083,0.329297945167673,31.60826743,2.38809372,4.3e-07,1.59934608,6.08363816,1.51409006,0,56.80656413,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_004134",0.00702870118996609,0.327856474081249,1.66301275,0.39501129,0,0.05097985,0,0,3e-08,97.89099607,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_002296",0.043593702446677,0.325618222583925,21.35425049,6.45895161,0,0.93566519,0,3.043e-05,8e-08,71.2511022,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001329",0.0517373542979703,0.325329231937608,0.00057358,3.8564335,3e-08,5.497e-05,0,1.11962076,9.9e-06,95.02330726,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000989",0.0339808925670245,0.323664511651545,22.16588632,28.14097266,0,1.77e-06,0.32464448,0,0.00038273,49.36811203,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_002016",0.0298522312972153,0.321794345821444,4.50626905,19.33813365,4.05647803,0.00024228,0.00313357,0,0.74656192,71.3491815,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_000703",0.254906867506955,0.321294399870584,2.81769881,2.2e-07,6.34922244,9.7e-07,10.46616144,2.06462383,0,78.30229229,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_000742",0.0525177304347178,0.320535186882014,20.64462314,25.43390507,0.7962038,5e-08,1.429e-05,6.84e-06,0,53.12524682,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000705",0.0529078500149919,0.320397908553415,0,0,1.89631357,1.71970779,1.4523309,1.4e-07,1e-08,94.93164759,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_002717",0.0704145277145156,0.320174645272844,4.093e-05,0,5.12743293,0,9.05308021,3.162e-05,0,85.81941431,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_000724",0.084725359523787,0.319617924553508,20.6552115,0.51837818,2.76368756,0,16.46469509,4.70796317,1.6e-07,54.89006435,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001365",0.0587376646500961,0.318599908268745,13.02984038,8.26633699,1.49287976,3.193e-05,4.96095126,6.1e-07,7.416e-05,72.24988491,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000263",0.172600894824523,0.318530144859036,1.54563581,22.30822413,0.98841954,0.0005561,3.05602773,1.18870975,1.053e-05,70.9124164,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Klebsiella",NA,"f__Enterobacteriaceae g__Klebsiella "
"asv_002165",0.048426782503029,0.318365901866089,16.08546221,8.92396518,0.50024193,1.0948784,5.08908628,1.11e-06,2.13e-06,68.30636277,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_000672",0.1425994010634,0.318227977267722,2.52037794,3.38298514,26.60542788,0.25763363,0.00488719,4.31217095,5.71369605,57.20282121,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium",NA,"f__Rhizobiaceae g__Rhizobium "
"asv_002629",0.0393242447449912,0.318071563069916,7.39084602,15.71821611,7.421e-05,0.32789626,0.00771759,0.32592678,0.0002014,76.22912164,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_000325",0.141790599035352,0.317506216023015,0.53896802,18.20769182,4.88087689,0,2.10660331,2.18655097,1.248e-05,72.0792965,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_000271",0.217156085231098,0.317347263472665,1.08029471,21.89811614,2.42367345,3.636e-05,7.76951424,4.922e-05,7.13e-06,66.82830875,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_002508",0.0418756522703029,0.316960505504288,0,0,1.07e-06,4.38e-06,2.82709433,0.00685187,0,97.16604835,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_002010",0.0431090502990903,0.316723894759452,2.58112161,2.62859662,0,0.04298263,15.49483166,2.36422098,0.00015793,76.88808858,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001791",0.0818191492305697,0.316343215085981,1.46e-06,1.02374159,4.21512395,6.4e-07,0,0,0,94.76113236,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga","arvensicola","f__Chitinophagaceae g__Chitinophaga s__arvensicola"
"asv_001111",0.0832669802077571,0.315872060214817,4.00508457,0,0.10437473,0,0,1.52920828,0.49099623,93.87033618,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea","agglomerans","f__Enterobacteriaceae g__Pantoea s__agglomerans"
"asv_000424",0.108589788477047,0.313202435042591,0.61344454,18.41321417,4.80497915,0,2.13824554,2.17292628,0,71.85719033,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_002030",0.0649752322897471,0.312973226916901,0,0.12653304,3.872e-05,5.193e-05,6.21579296,2.14e-06,0,93.65758123,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosovibrio","tenuis","f__Nitrosomonadaceae g__Nitrosovibrio s__tenuis"
"asv_002213",0.052240740488062,0.312575062457076,2.61995981,3.89243495,3.34897404,5.2e-07,0,7.7e-07,0,90.13862992,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga","arvensicola","f__Chitinophagaceae g__Chitinophaga s__arvensicola"
"asv_004214",0.0362455589076696,0.312153156865616,4.84206233,2.01286308,0,2.26e-06,9.10230529,5.81075198,2.03386276,76.1981523,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_001574",0.0372147096443828,0.311595829716864,0.2313644,3.46228065,9.8e-07,1.17670171,0.76552354,1.86427873,0,92.49985,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter",NA,"f__Comamonadaceae g__Paucibacter "
"asv_000207",0.351980702846951,0.311400181502439,60.4125363,20.25115943,6.913e-05,1.3e-07,0,4.9e-07,0,19.33623452,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_003770",0.069369395886917,0.310673301339518,6.28614386,3.06002173,18.82283992,0.41946972,0.75817025,0,0.57489702,70.0784575,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_002235",0.0341346388779171,0.310664191290892,0.12790616,0,2.67e-06,5.54293465,7.3e-07,0,0,94.32915579,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter",NA,"f__Comamonadaceae g__Paucibacter "
"asv_000952",0.0683851570459559,0.309978843695571,20.00324808,1.5e-07,0.97609575,0,11.21613441,3.5432574,0.04929908,64.21196512,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_003948",0.018973475153115,0.309303713849357,14.46418513,22.37726041,0.64205367,6e-08,0,0.57085935,0,61.94564139,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_002117",0.0203825344420793,0.30922360555643,2.5370922,16.6287039,3.04531943,0.66088863,0.61953863,0,2.538e-05,76.50843184,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_002918",0.0360422752258255,0.308908128652333,17.06049735,5.56013382,0.00060917,0,4.64119895,0.00018699,0.00040903,72.73696469,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_002725",0.0449810409971107,0.308009442401316,0.936503,3.33867745,3.63242643,0,8.37926829,6.6e-07,5.8e-06,83.71311837,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002536",0.0326289808483259,0.307853471681189,1.79025592,0.21299114,1.80532563,0.32467769,1.456e-05,1.6e-07,4.166e-05,95.86669325,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001080",0.116803788303167,0.30784898729012,2.36577676,5.185e-05,23.16597882,2.36288622,8.20204247,0,1.424e-05,63.90324964,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_001729",0.033818939770051,0.307551563334809,2.7e-07,1.95863446,0,0,1.51392971,2e-07,1.37194873,95.15548663,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_001300",0.113995837003342,0.307537079261786,2.4269198,0,20.36118307,0.00019534,0.00015888,0.00062034,0.40452005,76.80640253,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","leguminosarum","f__Rhizobiaceae g__Rhizobium s__leguminosarum"
"asv_001961",0.102423356938068,0.306521680417695,5.23696672,0.52637853,9.2e-07,2.842e-05,9.79991562,1.88821551,3.83e-06,82.54849045,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_000711",0.12709242246644,0.306241414082777,6.93634326,2.55799167,31.14529872,0.68653108,0,0,0,58.67383526,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium",NA,"f__Rhizobiaceae g__Rhizobium "
"asv_001686",0.142949144735102,0.306230728738651,13.93780025,2.61915135,5.02167827,2.209e-05,5.7e-07,5.34e-06,0,78.42134213,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_002645",0.046424194119221,0.306079006942569,1.75278743,22.12125602,1.07e-06,0.21033406,2.235e-05,0,0.00163752,75.91396155,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_000860",0.138807005105498,0.305337740338798,7.58393729,1.27e-06,15.44784334,0,1.05866082,2.65e-06,1.46e-06,75.90955316,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_001624",0.0934796149338336,0.304549966843098,15.67724108,4.69183123,0,0.00193314,0.00019842,0.00010208,0.63466672,78.99402733,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_002363",0.113876400577467,0.303610809548045,8.22141616,12.04741506,10.84606472,0.26252039,0.42160747,1.16741296,1.21451149,65.81905176,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella",NA,"f__Comamonadaceae g__Hylemonella "
"asv_002307",0.0419352421041438,0.30335144546386,0.70270066,9e-08,5.11227474,0.00017394,12.11317966,5.38944312,0,76.68222778,"Bacteria","Proteobacteria","Betaproteobacteria","A21b","EB1003",NA,NA,"f__EB1003  "
"asv_002447",0.0433286422904428,0.302440732183488,1.318e-05,0.1231341,4.91613575,0,3.6e-07,4.97e-06,0.95189617,94.00881546,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002662",0.0732630647346847,0.301883255541673,5.83928834,0,7.26777062,0.56250503,0.85914651,3.22706291,0.00014268,82.24408391,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_003343",0.0293952798029884,0.301106100126557,18.06380265,2.60716034,0.70738381,0.47141633,7.00318918,1.11218559,0.71345426,69.32140783,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_003828",0.0545065634384193,0.29962056927235,1.02191402,2.76606946,34.37946984,0,1.69556352,0.69421171,0,59.44277144,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"f__Sphingomonadaceae g__Novosphingobium "
"asv_001809",0.0607586597978177,0.29865433077372,14.43410229,0.38593468,18.12026576,0.00115785,6.16176547,0.0009235,0.19246093,60.70338952,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA,"f__Sphingomonadaceae g__Sphingobium "
"asv_001737",0.0392831819574204,0.298034016210761,16.84576837,0.11976852,3.04989539,0,9.70777291,1.4201593,0.00227222,68.85436329,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002082",0.129419573884166,0.298015080555181,10.83640322,4.84366734,7.82414377,2.20702037,0,1e-08,0.10457601,74.18418928,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hylemonella",NA,"f__Comamonadaceae g__Hylemonella "
"asv_001747",0.0151133052447413,0.297959713284925,3.91675476,10.65267146,3.92166913,2.876e-05,7.31e-06,0,0.00029243,81.50857614,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_001279",0.0769511650274606,0.297599808335539,20.86501516,2.85622167,4e-08,4.106e-05,7.98413495,1.42894618,8.9e-06,66.86563205,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001634",0.0550106589540007,0.296408160353977,7.14623124,12.56341925,0,0.20009459,0.00103469,0,2.83e-06,80.0892174,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_003077",0.05451986638033,0.29576632127213,2.23138393,2.85610607,0,0,18.02466351,0.3090253,1.5e-07,76.57882105,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_001239",0.0671988593917884,0.295593287047034,13.25459761,28.93219858,5.216e-05,0.65213209,0.00475629,0.00312879,1.681e-05,57.15311767,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_000617",0.0741017579909451,0.295438213565515,31.69643409,5.49132198,2.02313778,0.00030503,6.6924499,2.13111005,0.22597268,51.7392685,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001292",0.051995696338672,0.295336155421817,10.89611617,10.23539098,3.45560718,0,0.24034761,5e-07,2.303e-05,75.17251452,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_002986",0.0286508522142033,0.294960465827991,27.52896095,6.48407146,0,0.70186723,0,2e-08,2e-08,65.28510031,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000456",0.0913229816565227,0.294613088641508,1.203283,23.07839498,2.42128702,0,4.53124515,0.13352467,7.63e-06,68.63225755,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_001420",0.102428759388293,0.29440580095156,10.67685451,3.29503204,0.00027343,1.78e-06,9.91658328,4.949e-05,0.38210404,75.72910144,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_001266",0.130004973070883,0.293325661900077,0,1.66132256,5.9455984,0,2.18e-05,0,8.01e-06,92.39304924,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga","arvensicola","f__Chitinophagaceae g__Chitinophaga s__arvensicola"
"asv_000735",0.0769167610715118,0.292510657288416,0.75790354,3.442e-05,0.68799864,2e-08,0.62882068,0.12766819,0.18896517,97.60860935,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae",NA,NA,"f__Myxococcaceae  "
"asv_000305",0.145483694215209,0.290580724925883,2.65128778,24.71906502,1.63405059,0.00014276,5.20065981,0.74977312,7.408e-05,65.04494684,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_001587",0.0886120248798384,0.290286517441968,0.90752196,0.50918003,33.77220406,0.61208094,13.50344084,0.00956864,5e-08,50.68600347,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_001002",0.14462486462217,0.289936668808216,20.55760761,7.65128926,1.65e-06,8.46e-06,1.8566572,4.12e-06,0,69.93443169,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_000992",0.163715283652697,0.288725594669912,3.2999667,6.13132289,22.12458149,8.1e-07,12.24213909,0.15396654,0.00123995,56.04678254,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_003062",0.051376521054319,0.288300490754417,2.52075579,3.3e-07,0,0,0,0.64937865,1.04262216,95.78724307,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","flexus","f__Bacillaceae g__Bacillus s__flexus"
"asv_001923",0.0583545760191933,0.288025449222194,11.6623109,5.49470967,1.01569029,0.11389188,0.00080491,3.37e-05,1.55e-06,81.71255711,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_000432",0.095715167323897,0.287847957471923,22.25335149,31.09388193,0,0,0,2.3e-07,2e-08,46.65276633,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001206",0.0287738574984632,0.287572037790091,19.23122419,23.91269763,1.11690116,0,2.55615809,2.149e-05,1.933e-05,53.1829781,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_002112",0.0336055787260411,0.285578203145067,1.94685958,0.25890434,0.20878478,0,7.5e-07,0,1e-07,97.58545045,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_001642",0.136758983549173,0.285302583208339,0,8.18746016,4.51499847,5.639e-05,20.98950595,0.01214219,0.000202,66.29563485,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
